390, 1183, 1309, 2080, 2541, 2610, 2973, 3353, 3559, 3814, 5109, 5954, 6271, 6535, 7444, 7510, 7581, 7787, 8039, 8510
7, 632, 918, 1333, 1974, 3131, 3480, 4322, 4477, 4945, 4958, 5125, 5889, 6170, 6245, 7570, 7704, 7863, 8271, 8431
16, 268, 415, 739, 1777, 2106, 2283, 2408, 2767, 2771, 2840, 3199, 4112, 4149, 4389, 5447, 5634, 5689, 6673, 7026
274, 541, 821, 1481, 1519, 1577, 1700, 1704, 2256, 3172, 3520, 3630, 4869, 5247, 5763, 5823, 6344, 7114, 7263, 7543
102, 366, 759, 812, 1511, 1882, 1969, 2481, 3011, 3060, 3110, 3319, 4738, 4955, 5251, 6583, 6657, 6944, 7043, 7288
275, 708, 1409, 1625, 1766, 3349, 4108, 4640, 5052, 5493, 5882, 5992, 6257, 6365, 6382, 6812, 6849, 7279, 7716, 7838
214, 1264, 1323, 2027, 3148, 3713, 3810, 3967, 4113, 4213, 4562, 5134, 6098, 6421, 6433, 6552, 6981, 7005, 7417, 8051
195, 2582, 2637, 3673, 4401, 4451, 4590, 5810, 6407, 6551, 6710, 6954, 6972, 7011, 7052, 7094, 7636, 7710, 8190, 8501
426, 1645, 1654, 1656, 2898, 3253, 3698, 4216, 4583, 5189, 5194, 5857, 6143, 6672, 6821, 7042, 7332, 7499, 7524, 7617
75, 259, 1491, 1590, 2160, 2340, 2807, 2814, 2979, 3784, 3859, 4183, 4419, 4750, 5947, 6862, 7171, 7184, 8003, 8372
14, 804, 2167, 2612, 2803, 2825, 3312, 3511, 4177, 4235, 4744, 4745, 5028, 6219, 6599, 6606, 7006, 7659, 7812, 7983
55, 194, 704, 748, 758, 802, 1375, 2175, 2265, 3912, 4082, 4357, 4594, 5756, 5955, 6088, 6351, 7574, 7789, 8470
478, 484, 1137, 1647, 1881, 1927, 2735, 3806, 4623, 5306, 5443, 6196, 6364, 6457, 6704, 7341, 7434, 8033, 8040, 8153
10, 310, 809, 1498, 1813, 2196, 2257, 3246, 3321, 3497, 3582, 4083, 4156, 4323, 4899, 5279, 6593, 6781, 7525, 7848
340, 879, 1476, 1542, 1948, 2195, 2206, 2644, 2724, 2974, 3123, 3796, 4013, 4130, 4733, 5460, 6137, 6208, 7703, 8301
363, 1234, 1490, 3046, 4429, 4464, 4530, 4782, 4864, 4904, 4946, 5379, 6093, 6901, 7407, 7783, 7993, 8080, 8091, 8225
